Date,Open,High,Low,Close,Volume
2010/4/27,11565.99,11565.99,11179.5,11355.37,80536.66
2010/4/28,11250.53,11444.58,11174.17,11333.85,62940.4
2010/4/29,11403,11452.41,11195.22,11196.35,61208.21
2010/4/30,11135.84,11192.38,10974.15,11162.54,78640.65
2010/5/4,10959.16,11139.16,10911.86,10960.77,59221.29
2010/5/5,10853.13,11006.58,10671.89,11003.73,82053.43
2010/5/6,10936.96,10936.96,10421.71,10422.56,84652.54
2010/5/7,10184.79,10346.2,10091.32,10146.43,82061.69
2010/5/10,10156.9,10314.02,10042.13,10264.05,63927.19
2010/5/11,10486.27,10511.15,10083.8,10091.2,77215.88
2010/5/12,10006.94,10202.56,9905.48,10146.63,69175.46
2010/5/13,10161.18,10417.81,10114.68,10417.81,68839.73
2010/5/14,10354.78,10400.28,10257.75,10330.14,52401.04
2010/5/17,10168.15,10177.82,9728.67,9731.72,65840.13
2010/5/18,9719.07,10056.22,9627.42,10003.81,79689.47
2010/5/19,9904.75,10138.18,9818.9,9991.4,62335.98
2010/5/20,9917.53,10214.33,9903.11,9945.55,68233.99
2010/5/21,9698.07,10209.24,9666.47,10209.07,85625.7
2010/5/24,10296.19,10710.12,10296.19,10620.13,108531.13
2010/5/25,10539.41,10545.54,10304.84,10365.23,75993.05
2010/5/26,10353.4,10465.32,10286.38,10361.7,57992.51
2010/5/27,10342.19,10575.74,10199.11,10543.33,74625.93
2010/5/28,10636.86,10670.29,10447.16,10495.65,68089.77
2010/5/31,10455.34,10553.24,10204.17,10204.17,62312.65
2010/6/1,10123.67,10246.03,9970.05,10098.45,58341.33
2010/6/2,10062.75,10188.14,9950.53,10188.14,47509.95
2010/6/3,10249.28,10317.97,10118.04,10118.04,55588.54
2010/6/4,10086.05,10202.06,10055.32,10187.2,48358.9
2010/6/7,9977.23,10083.27,9922.78,9992.67,57014.46
2010/6/8,9981.74,10104.09,9944.47,10038.78,42311.93
2010/6/9,10086.77,10358.59,10039.76,10346.27,80595.44
2010/6/10,10271.3,10337.12,10217.3,10222.22,59210.41
2010/6/11,10286.05,10357.01,10222.69,10239.33,58656.29
2010/6/17,10300.5,10329.44,10162.37,10162.37,40442.32
2010/6/18,10156.96,10234.41,9934.82,9966.54,58318.48
2010/6/21,9957.37,10323.18,9874.43,10309.61,77799.06
2010/6/22,10268.73,10407.38,10242.14,10345.55,58495.44
2010/6/23,10282.46,10374.33,10157.66,10256.27,51301.7
2010/6/24,10244.01,10343.57,10173.39,10250.9,36591.92
2010/6/25,10195.9,10219.72,10037.94,10104.83,34819.24
2010/6/28,10101.27,10165.57,9980.67,10012.06,35302.55
2010/6/29,10022.8,10061.03,9508.59,9508.91,63738.85
2010/6/30,9428.16,9449.81,9335.57,9386.94,45508.9
2010/7/1,9376.08,9439.74,9203.91,9203.91,37199.03
2010/7/2,9192.1,9272.64,8945.2,9227.89,53530.19
2010/7/5,9122.43,9237.07,8982.8,9171.03,42547.48
2010/7/6,9128.18,9403.07,9122.02,9363.02,47537
2010/7/7,9392.99,9485.43,9359.35,9485.43,50479.48
2010/7/8,9528.26,9585.37,9436.4,9465.8,46696.66
2010/7/9,9480.29,9868.8,9399.51,9816.86,85242.41
2010/7/12,9829.58,9999.99,9795.47,9959.22,83190.41
2010/7/13,9850.35,9857.49,9733.7,9801.76,58272.4
2010/7/14,9813.31,9959,9759.33,9803.72,60044.48
2010/7/15,9793.97,9957.26,9709.04,9718.73,61077.55
2010/7/16,9677.78,9841.77,9599.97,9806.64,51843.1
2010/7/19,9727.01,10154.36,9700.56,10097.1,87576.19
2010/7/20,10095.2,10372.27,10095.2,10339.43,103249.42
2010/7/21,10345.98,10433.41,10294.51,10324.13,86590.78
2010/7/22,10302.35,10483.23,10284.51,10471.77,70790.29
2010/7/23,10510.68,10587.03,10429.1,10527.95,80792
2010/7/26,10555.69,10614.67,10449.52,10591.13,69587.53
2010/7/27,10574.17,10631.17,10510.45,10566.21,62352.61
2010/7/28,10567.15,10832.31,10526.95,10825.17,93846.12
2010/7/29,10847.51,10899.43,10751.03,10838.91,97287.39
2010/7/30,10801.26,10836.28,10693.14,10785.35,69305.77
2010/8/2,10789.07,11041.94,10786.56,11004.74,78000.25
2010/8/3,11039.37,11091.18,10830.7,10830.7,89825.39
2010/8/4,10781.45,10870.95,10625.89,10870.38,83459.35
2010/8/5,10862.05,10876.67,10701.68,10768.08,85487.01
2010/8/6,10762.6,10949.24,10627.58,10942.93,95975.41
2010/8/9,10923.89,11031.52,10906.88,11017.41,81689.8
2010/8/10,11028.15,11050.83,10715.39,10715.39,87844.11
2010/8/11,10658.91,10861.39,10654.49,10806.63,79636.23
2010/8/12,10684,10899.31,10645.21,10680.02,85381.09
2010/8/13,10684.19,10886.67,10613.28,10886.57,77746.77
2010/8/16,10870.74,11200.86,10827.6,11164.79,102424.22
2010/8/17,11180.75,11320.46,11171.32,11281.97,94426.41
2010/8/18,11304.12,11365.54,11218.91,11282.33,86020.48
2010/8/19,11283.36,11424.08,11218.63,11321.17,107042.59
2010/8/20,11280.49,11303.87,11060.06,11090.46,88934.7
2010/8/23,11098.27,11177.31,11049.49,11078.86,66136.92
2010/8/24,11067.21,11311.1,10986.07,11214.24,87975.14
2010/8/25,11143.3,11199.76,10953.47,10963.99,82890.5
2010/8/26,11001.38,11105.44,10958.62,11009.49,63238.45
2010/8/27,10992.76,11052.93,10926.17,11034.73,61026.21
2010/8/30,11114.72,11350.16,11098.74,11303.33,92367.92
2010/8/31,11273.86,11377.71,11237.1,11338.71,107843.34
2010/9/1,11369.39,11476.61,11169.9,11318.74,128195.6
2010/9/2,11482.35,11536.31,11392.9,11465.15,120565.12
2010/9/3,11497.48,11540.42,11360.34,11467.09,102382.47
2010/9/6,11550.13,11703.66,11550.13,11656.08,150438.04
2010/9/7,11674.25,11735.34,11591.92,11682.7,111710.82
2010/9/8,11631.58,11729.82,11579.63,11722.78,113084.5
2010/9/9,11750.89,11750.89,11445.08,11465.35,120867.02
2010/9/10,11465.92,11547.43,11302.73,11530.99,99585.57
2010/9/13,11541.92,11751.27,11492.72,11690.35,98963.14
2010/9/14,11719.83,11759.01,11630.9,11665.41,88641.81
2010/9/15,11653.41,11653.41,11377.45,11412.1,87831.56
2010/9/16,11391.23,11432.31,11060.66,11164.02,88377.52
2010/9/17,11180.32,11288.85,11113.22,11208.25,61218.53
2010/9/20,11221.94,11247.83,11072.53,11150.33,56541.07
2010/9/21,11189.58,11262.45,11152.96,11210.74,51876.87
2010/9/27,11262.87,11438.38,11232.51,11409.81,71728.3
2010/9/28,11380.85,11396.38,11255.9,11274.49,74502.61
2010/9/29,11264.67,11379.96,11192.22,11223.86,70798.36
2010/9/30,11154.84,11468.78,11125.49,11468.54,87375.79
2010/10/8,11594.92,11960.57,11578.12,11911.37,137727.77
2010/10/11,12037.99,12291.63,12037.99,12237.65,218663.69
2010/10/12,12221.53,12383.58,12168.47,12373.28,195831.73
2010/10/13,12376.59,12634.52,12348.73,12603,232849.19
2010/10/14,12690.57,12752.26,12474.02,12507.71,214935.42
2010/10/15,12421.28,12834.8,12392.94,12765.5,233684.1
2010/10/18,12803.47,12883.66,12532.11,12649.27,259494.96
2010/10/19,12643.3,12970.2,12567.13,12970.2,169163.27
2010/10/20,12616.45,13291.52,12602.74,13130.01,260460.2
2010/10/21,13175.52,13281.99,12998.29,13111.52,166361.62
2010/10/22,13089.35,13346.33,13036.14,13224.98,164575.58
2010/10/25,13292.53,13739.31,13288.17,13734.2,202202.02
2010/10/26,13779.78,13822.22,13592.31,13729.96,189082.32
2010/10/27,13681.87,13863.98,13449.36,13452.17,170993.16
2010/10/28,13394.77,13585.44,13344.36,13445.03,137063.66
2010/10/29,13433.32,13500.88,13261.05,13367.24,127965.69
2010/11/1,13385.25,13760.9,13385.25,13743.77,162465.15
2010/11/2,13762.06,13930.33,13646.45,13646.46,210341.49
2010/11/3,13649.75,13692.5,13388.37,13392.7,157691.75
2010/11/4,13402.81,13595.73,13364.4,13595.73,130438.15
2010/11/5,13821.93,13888.02,13656.41,13733.36,158166.33
2010/11/8,13785.79,13809.57,13630.52,13807.3,158819.3
2010/11/9,13783.67,13793.35,13622.79,13714.29,152834.15
2010/11/10,13657.43,13762.72,13542.52,13705.68,165948.77
2010/11/11,13670.85,13936.88,13636.8,13684.94,185985.44
2010/11/12,13594.88,13658.29,12702.95,12726.54,212540.68
2010/11/15,12772.85,12877.38,12558.21,12808.09,126036.88
2010/11/16,12822.51,12822.51,12146.66,12217.27,137088.26
2010/11/17,12040.66,12196.6,11849.9,11917.49,113736.67
2010/11/18,12056.84,12181,11926.15,12146.15,81997.14
2010/11/19,12240.58,12295.85,11868.7,12295.85,108163.52
2010/11/22,12190.35,12418.35,12141.64,12303.55,105944.02
2010/11/23,12255.18,12255.18,11864.36,12062.41,106997.22
2010/11/24,11999.78,12412.95,11999.78,12407.66,103172.2
2010/11/25,12512.33,12630.86,12416.15,12604.08,122788.66
2010/11/26,12574.65,12676.94,12442.57,12539.01,94317.58
2010/11/29,12527.53,12592.91,12363.22,12536.55,77646.69
2010/11/30,12515.09,12575.95,11979.3,12336.29,109552.57
2010/12/1,12301.24,12377.57,12211.65,12310.38,64061.26
2010/12/2,12543.27,12584.1,12409.02,12409.02,82195.81
2010/12/3,12458,12532.31,12347.56,12443,70641.62
2010/12/6,12486.32,12531.29,12365.59,12422.79,77246.27
2010/12/7,12387.78,12722.94,12250.39,12657,86806.73
2010/12/8,12671.81,12823.15,12586.45,12615.41,91237.77
2010/12/9,12563.55,12587.36,12353.02,12353.27,82103
2010/12/10,12274.57,12523.03,12241.76,12460.46,71614.77
2010/12/13,12546.05,12905.02,12545.57,12905.02,116503.57
2010/12/14,12953.99,12978.09,12860.86,12926.62,104123.2
2010/12/15,12934.72,12987.71,12813.06,12829.36,90918.87
2010/12/16,12837.17,12914.01,12776.95,12795.68,74769.56
2010/12/17,12794.01,12809.49,12717.32,12759.6,55947.7
2010/12/20,12815.05,12875.67,12330.99,12557.55,99744.13
2010/12/21,12586.14,12872.45,12524.78,12872.45,139212.98
2010/12/22,12898.69,12975.63,12712.06,12766.95,116407.14
2010/12/23,12760.76,12843.04,12628.72,12644.58,89959.65
2010/12/24,12592.15,12688.44,12471.73,12556.85,80594.79
2010/12/27,12575.43,12808.83,12272.24,12303.19,102525.88
2010/12/28,12235.68,12288.17,12017.56,12063.8,80192.55
2010/12/29,12080.09,12125.39,11963.72,12114.56,66241.69
2010/12/30,12111.88,12211.07,11971.75,12138.9,74026.92
2010/12/31,12171.49,12476.51,12159.14,12458.55,91738.29
2011/1/4,12578.45,12743.48,12536.66,12714.51,136518.07
2011/1/5,12634.71,12741.47,12567.05,12647.63,113503.26
2011/1/6,12683.75,12790.93,12567.67,12599.66,80518.35
2011/1/7,12587.49,12783.68,12502.17,12573.94,114020.1
2011/1/10,12577.09,12644.32,12292.11,12331.16,82180.02
2011/1/11,12275.9,12419.3,12212.6,12385.17,76514.27
2011/1/12,12435.72,12518.44,12251.41,12409.98,84473.06
2011/1/13,12457.77,12486.23,12358.45,12423.34,61661.56
2011/1/14,12390.66,12390.66,12212.5,12294.17,65300.25
2011/1/17,12159.95,12229.56,11712.68,11734.62,86496.33
2011/1/18,11699.51,11797.22,11624.34,11771.59,58214.36
2011/1/19,11785.5,12076.97,11730.74,12066.55,68976.11
2011/1/20,12034.62,12034.62,11566.07,11566.74,69373.81
2011/1/21,11534.2,11860.61,11491.94,11639.96,72048.65
2011/1/24,11661.76,11689.28,11419.36,11488.92,58819.67
2011/1/25,11465.53,11523.79,11377.34,11446.37,48967.64
2011/1/26,11459.02,11633.1,11459.02,11599.67,43651.12
2011/1/27,11481.78,11832.54,11392.94,11795.33,87037.24
2011/1/28,11789.64,11935.04,11768.81,11894.23,75939.42
2011/1/31,11884.34,12020.51,11820.2,11994.68,61989.41
2011/2/1,12044.41,12052.39,11928.01,11991.51,52132.51
2011/2/9,11903.65,12041.96,11774.3,11807.93,66176.28
2011/2/10,11775.1,12177.44,11764.23,12170.51,82330.36
2011/2/11,12162.32,12376.03,12127.74,12292.49,99867.71
2011/2/14,12318.31,12766.05,12318.31,12737.8,153887.59
2011/2/15,12767.79,12865.47,12707.21,12711.58,117739.35
2011/2/16,12675.87,12884.87,12617.1,12884.87,119579.65
2011/2/17,12907.69,12936.74,12664.85,12788.34,111970.85
2011/2/18,12750.27,12751.15,12586.39,12613.11,92837.27
2011/2/21,12526.25,12872.95,12518.61,12872.47,101897.62
2011/2/22,12917.36,12918.42,12465.42,12473.33,129674.2
2011/2/23,12436.63,12554.98,12396.05,12492.71,72945.67
2011/2/24,12476.04,12601.43,12387.76,12578.43,76495.64
2011/2/25,12585.82,12735.15,12464.4,12633.88,80509.43
2011/2/28,12658.19,12907.68,12562.95,12902.44,109234.32
2011/3/1,12911.07,13023.02,12866.82,12948.72,131631.67
2011/3/2,12878.43,12912.72,12683.98,12880.27,101444.18
2011/3/3,12889.23,12966.85,12698.16,12698.16,113559.26
2011/3/4,12714.24,12908.49,12669.52,12893.84,101802.03
2011/3/7,12961.42,13163.21,12961.42,13140.88,155989.8
2011/3/8,13146.68,13154.91,13041.21,13144.18,113803.24
2011/3/9,13171.05,13233.02,13102.19,13158.22,108292.8
2011/3/10,13115.17,13115.17,12994.26,13004.86,104671.84
2011/3/11,12928.25,13038.99,12821.07,12848.02,87656.25
2011/3/14,12814.1,12958.29,12776.91,12958.29,79447.64
2011/3/15,12905.99,12905.99,12447.71,12705.32,116102.46
2011/3/16,12699.4,12876.12,12668.24,12865.75,104234.24
2011/3/17,12741.81,12851.92,12612.77,12650.67,92593.41
2011/3/18,12796.41,12839.3,12675.49,12721.99,74434.05
2011/3/21,12745.38,12806.74,12594.13,12643.73,73324.45
2011/3/22,12679.81,12706.88,12471.39,12667.26,66337.71
2011/3/23,12670.26,12853.15,12648.73,12845.53,90853.51
2011/3/24,12878.07,12893.36,12768.94,12771.46,71779.38
2011/3/25,12797.97,12980.31,12780.53,12942.07,105785.57
2011/3/28,13020.21,13075.23,12858.45,12875.52,128199.95
2011/3/29,12848.74,12895.39,12670.69,12677.61,114671.25
2011/3/30,12677.99,12774.42,12565.14,12661.22,85641.84
2011/3/31,12665.86,12707.98,12501.24,12562.9,69052.39
2011/4/1,12559.78,12699.42,12498.83,12699.42,71090.45
2011/4/6,12648.91,12765.76,12568.84,12740.87,139401.61
2011/4/7,12749.53,12908.7,12715.79,12890.66,139835.53
2011/4/8,12881.25,13039.73,12839.71,13036.23,111910.88
2011/4/11,13075.69,13142.43,12918.93,12925.05,176197.28
2011/4/12,12906.61,13042.25,12839.53,12902.22,172789.41
2011/4/13,12848.16,13102.08,12772.32,13102.08,142843.55
2011/4/14,13119.48,13119.48,12964.28,12991.93,135007.36
2011/4/15,12948.82,13054.81,12825.46,12965.75,130092.2
2011/4/18,12912.98,13045.82,12881.59,13001.33,141182.87
2011/4/19,12876.2,12909.19,12727.31,12799.24,139908.91
2011/4/20,12779.02,12849.65,12720.52,12753.85,107553.61
2011/4/21,12795.79,12864.72,12760.74,12798.75,114095.93
2011/4/22,12796.33,12819.96,12687.62,12708.42,94784.76
2011/4/25,12664.45,12664.45,12487.53,12508.01,107360.35
2011/4/26,12486.82,12548.17,12361.86,12448.48,78457.28
2011/4/27,12502.96,12573.3,12280.08,12358.88,77718.48
2011/4/28,12398.69,12447.75,12148.17,12149.25,86839.2
2011/4/29,12148.93,12312.99,12138.85,12312.99,66645.09
2011/5/3,12314.7,12423.46,12199.58,12423.46,70532.31
2011/5/4,12365.24,12365.24,12014.42,12070.41,80833.75
2011/5/5,12017.28,12133.14,12005.44,12085.99,74407.92
2011/5/6,11958.04,12150.24,11896.98,12067.61,70523.25
2011/5/9,12074.14,12214.18,12074.14,12125.01,55592.32
2011/5/10,12146.33,12216.94,12102.79,12216.94,49030.12
2011/5/11,12229.31,12282.88,12117.67,12202.62,55949.33
2011/5/12,12114.45,12249.34,12072.21,12072.21,66884.18
2011/5/13,12092.16,12164.13,11958.58,12156.61,58277.76
2011/5/16,12110.97,12215.97,12046.54,12051.24,56690.76
2011/5/17,12031.84,12212.15,11983.88,12128.5,64387.88
2011/5/18,12100.89,12262.47,12091.58,12230.69,49323.88
2011/5/19,12270.25,12341.93,12153.41,12158.11,53123.81
2011/5/20,12167.8,12221.81,12130.15,12161.03,40832.2
2011/5/23,12148.59,12148.59,11742.19,11742.19,63707.86
2011/5/24,11703.64,11768.78,11640.22,11749.92,49540.79
2011/5/25,11716.15,11795.73,11600.21,11615.42,43252.89
2011/5/26,11695.49,11752.73,11530.7,11530.7,40337.72
2011/5/27,11537.04,11645.98,11483.56,11492.71,47954.19
2011/5/30,11456.31,11595.14,11405.06,11478.21,41677.54
2011/5/31,11485.75,11665.14,11420.94,11665.14,56038.34
2011/6/1,11648.86,11719.64,11593.83,11699.83,49903.86
2011/6/2,11566.43,11613.5,11366.12,11506.52,62541.85
2011/6/3,11492.33,11690.09,11487.3,11642.4,46910.26
2011/6/7,11614,11756.9,11599.31,11741.26,45370.82
2011/6/8,11726.33,11787.12,11581.64,11761.1,48737.62
2011/6/9,11725.21,11735.21,11508.39,11513.2,43709.27
2011/6/10,11508.58,11596.58,11454.04,11593.38,49093.94
2011/6/13,11518.06,11558.66,11427.15,11521.98,39038.35
2011/6/14,11501.22,11765.12,11495.11,11732.04,67733.22
2011/6/15,11703.19,11794.54,11614.38,11615.97,57833.27
2011/6/16,11516.65,11551.32,11417.58,11435.99,43256.36
2011/6/17,11451.76,11567,11409.16,11409.16,51148.27
2011/6/20,11408.36,11446.76,11288.62,11328.67,49526.06
2011/6/21,11360.93,11514.25,11360.93,11509.98,56876.73
2011/6/22,11524.63,11598.75,11484.73,11543.65,52117.94
2011/6/23,11511.91,11817.22,11474.98,11775.32,63991.88
2011/6/24,11749.93,12092.23,11732.21,11996.08,97126.38
2011/6/27,12005.06,12106.65,11947.49,12026.29,81888.42
2011/6/28,12056.53,12067.09,11929,12047.09,61032.71
2011/6/29,12048.86,12102.35,11911.83,11913.2,56924.84
2011/6/30,11935.83,12157.56,11930.35,12110.93,82850.4
2011/7/1,12148.97,12267.81,12087.92,12178.08,87265.67
2011/7/4,12241.66,12475.39,12241.66,12441.17,115584.17
2011/7/5,12432.97,12486.71,12382.82,12440.37,96665.74
2011/7/6,12420.63,12446.78,12311.15,12425.68,75637.75
2011/7/7,12440.86,12548.98,12375.23,12392.93,87928.19
2011/7/8,12390.34,12478.84,12343.66,12404.34,64351.32
2011/7/11,12357.58,12494.24,12302.24,12438.56,63815.15
2011/7/12,12344.06,12381.11,12232.22,12268.19,93630.14
2011/7/13,12285.88,12491.38,12285.88,12479.15,75484.26
2011/7/14,12515.69,12546.51,12355.22,12440.83,83680.05
2011/7/15,12390.1,12511.39,12355.58,12506.94,106763.13
2011/7/18,12511.69,12537.79,12461.06,12490.55,69185.95
2011/7/19,12429.23,12448.03,12358.55,12381.46,67857.06
2011/7/20,12445.69,12470,12277.39,12393.99,74854.25
2011/7/21,12390,12425.49,12296.25,12301.41,67945.88
2011/7/22,12331.14,12432.03,12307.75,12352.5,55681.44
2011/7/25,12258.12,12289.51,11919.85,11966.24,86013.44
2011/7/26,11951.94,12011.6,11909.7,12008.53,58893.88
2011/7/27,11922.66,12143.69,11885.9,12116.86,60888.38
2011/7/28,12014.36,12093.97,11952.34,12085.92,64062.62
2011/7/29,12069.96,12116.38,11915.22,11990.43,58949.32
2011/8/1,11975.28,12074.95,11940.89,12002.42,47043.74
2011/8/2,11927.46,11932.04,11752.6,11932.04,57906.73
2011/8/3,11813.38,12011.86,11809.98,11922.37,59166.83
2011/8/4,11954.45,12047.87,11901.46,11934.41,45946.86
2011/8/5,11585.94,11769.68,11547.15,11701.76,71704.55
2011/8/8,11576.57,11693.98,11107.11,11312.63,87140.64
2011/8/9,11007.55,11380.07,10926.47,11315.08,90698.57
2011/8/10,11519.31,11574.75,11441.91,11449.58,78961.81
2011/8/11,11260.42,11627.49,11260.42,11627.49,81709.93
2011/8/12,11683.62,11738.87,11630.29,11651.29,66774.09
2011/8/15,11686.43,11767.74,11611.23,11767.74,63369.18
2011/8/16,11782.13,11797.42,11628.35,11665.41,57273.38
2011/8/17,11648.01,11726.16,11577.8,11598.28,45564.02
2011/8/18,11597.12,11618.52,11399.67,11414.16,45192.87
2011/8/19,11218.66,11337.57,11191.55,11301.53,56030.58
2011/8/22,11315.3,11377.45,11083.4,11112.64,48805.49
2011/8/23,11146.64,11243.42,11120.59,11243.42,38821.1
2011/8/24,11313.98,11369.98,11225.52,11238.95,43289.49
2011/8/25,11268.8,11605.07,11229.4,11598.93,81269.85
2011/8/26,11547.55,11599.88,11472.28,11568.17,51288.56
2011/8/29,11464.88,11484.46,11356.57,11372.38,52515.08
2011/8/30,11457.93,11573.28,11328.99,11344.45,53035.23
2011/8/31,11371.25,11436.12,11306.28,11397.48,42556.01
2011/9/1,11425.11,11491.35,11308.95,11352.86,37271.54
2011/9/2,11324.01,11353.97,11176.04,11228.3,33214.91
2011/9/5,11129.37,11131.78,10954.9,10954.9,42534.21
2011/9/6,10887.59,10966.73,10736.33,10778.43,43314.28
2011/9/7,10852.09,11011.18,10810.91,11011.18,44757.38
2011/9/8,11063.01,11069.41,10933.31,10933.31,35710.75
2011/9/9,10990.51,11101.71,10850.5,10892.39,33109.26
2011/9/13,10738.6,10806.37,10669.47,10775.3,33380.5
2011/9/14,10807.62,10847.19,10604.64,10822.4,35815.95
2011/9/15,10839.58,10938.82,10813.2,10848.02,41245.74
2011/9/16,10905.6,10955.63,10860.05,10878.23,41110.57
2011/9/19,10815.8,10815.8,10646.49,10657.63,40303.47
2011/9/20,10635.47,10740.94,10569.19,10679.3,40441.7
2011/9/21,10683.29,11035.24,10639.42,10991.85,73039.2
2011/9/22,10896.61,10941.8,10660.47,10660.47,58566.92
2011/9/23,10466.04,10618.12,10392.91,10538.4,55747.61
2011/9/26,10433.11,10602.09,10299.35,10328.47,46218.41
2011/9/27,10416.9,10513.94,10314.53,10448.66,46437.64
2011/9/28,10522.36,10549.9,10327.53,10369.93,44603.49
2011/9/29,10296.69,10411.7,10224.73,10287.9,48756.69
2011/9/30,10340.04,10383.52,10249.78,10292.33,40988.96
2011/10/10,10315.96,10343.66,10158.41,10170.75,34711.11
2011/10/11,10416.61,10452.33,9953.13,10065.47,57705.54
2011/10/12,9997.56,10444.02,9949.14,10425.93,81196.33
2011/10/13,10399.39,10564.55,10362.35,10481.84,71369.84
2011/10/14,10457.75,10500.11,10352.26,10438.26,46937.9
2011/10/17,10455.51,10588.13,10450.51,10513.49,46921.35
2011/10/18,10442.57,10469.18,10215.94,10226.93,53509.72
2011/10/19,10255.6,10304.32,10094.33,10105.74,51326.49
2011/10/20,10049.37,10049.37,9721.11,9796.23,56935.85
2011/10/21,9799.96,9857.97,9691.6,9697.21,39857.71
2011/10/24,9735.34,9977.6,9653.51,9957.62,62377.77
2011/10/25,9954.23,10241.1,9916.35,10203.4,87886.26
2011/10/26,10146.75,10418.35,10144.43,10315.75,97331.66
2011/10/27,10341.41,10400.47,10293.2,10323.29,59285.12
2011/10/28,10476.64,10637.1,10474.55,10561.99,100824.27
2011/10/31,10546.41,10546.41,10415.55,10480.91,77211.93
2011/11/1,10389.02,10563.47,10364.71,10441.7,69232.78
2011/11/2,10291.62,10581.75,10233.63,10581.75,84900.6
2011/11/3,10618.46,10777.77,10618.46,10624.12,114855.17
2011/11/4,10721.48,10791.39,10642.51,10699.49,79749.69
2011/11/7,10660.15,10717.21,10579.42,10591.66,59665.19
2011/11/8,10619.41,10663.66,10519.26,10541.1,53627.32
2011/11/9,10575.18,10636.5,10455.69,10625.88,53468.18
2011/11/10,10508.72,10567.48,10464.37,10477.55,70644.5
2011/11/11,10500.57,10531.14,10375.38,10418.93,60131.53
2011/11/14,10501.73,10645.68,10495.7,10645.68,69999.92
2011/11/15,10631.05,10640.32,10545.01,10583,57564.44
2011/11/16,10593.55,10595.88,10282.26,10313.33,67513.37
2011/11/17,10317.32,10408.61,10296.52,10303.16,50634.81
2011/11/18,10236.99,10242.07,10002.77,10025.17,72333.96
2011/11/21,10032.47,10063.85,9953.57,10033.79,41646.82
2011/11/22,9971.68,10052.44,9922.3,10028.2,44204.73
2011/11/23,10043.02,10076.68,9933.21,9957.32,37183.4
2011/11/24,9889.55,10023.07,9837.85,9966.74,47521.1
2011/11/25,9943.66,9999.55,9866.28,9886.25,35543.52
2011/11/28,9908.12,9961.66,9833.44,9884.7,41269.22
2011/11/29,9970.92,10012.94,9903.18,10012.94,47848.85
2011/11/30,9991.95,9991.95,9626.76,9693.39,60334.79
2011/12/1,9976.52,10102.35,9902.82,9917.86,96328.02
2011/12/2,9868.41,9898.09,9757.95,9808.23,48758.88
2011/12/5,9805.45,9807.69,9572.02,9586.08,48884.29
2011/12/6,9568.87,9618.41,9505.23,9586.94,35811.04
2011/12/7,9582.38,9656.23,9551.21,9606.25,32609.68
2011/12/8,9603.15,9712.14,9477.13,9580.52,43301.03
2011/12/9,9516.25,9583.15,9439.84,9480.27,43194.77
2011/12/12,9457.83,9467.04,9365.38,9376.28,34289.7
2011/12/13,9343.24,9367.76,9175.18,9190.88,50543.29
2011/12/14,9164.21,9234.68,9064.63,9093.03,33336.78
2011/12/15,9041.06,9041.06,8850.47,8871.09,56871.89
2011/12/16,8864.95,9081.94,8849.8,9081.94,55762.37
2011/12/19,9002.68,9089.87,8808.66,9054.08,54516.06
2011/12/20,9020.97,9166.66,9013.35,9031.67,48659.69
2011/12/21,9111.32,9147.22,8884.25,8884.25,42339.18
2011/12/22,8828.62,8992.02,8710.57,8909.35,47431.34
2011/12/23,8899.22,9100.29,8866.64,8976.52,48669.7
2011/12/26,8931.58,9038.14,8875.1,8876.19,32898
2011/12/27,8876.62,8904.95,8692.38,8711.55,49985.22
2011/12/28,8667.33,8746.54,8555.12,8739.73,49968.65
2011/12/29,8693.14,8831.8,8682.61,8781.32,45571.24
2011/12/30,8805.41,8942.86,8805.41,8918.82,53191.34
2012/1/4,8980.76,9025.66,8695.2,8695.99,53529.97
2012/1/5,8653.1,8744.22,8566.06,8600.26,53591.52
2012/1/6,8597.37,8643.29,8486.58,8634.42,49882.88
2012/1/9,8638.53,8946.88,8532.67,8946.09,78178
2012/1/10,8930.56,9291.31,8909.25,9281.25,112290.81
2012/1/11,9278.05,9312.06,9186.16,9239.21,85465.12
2012/1/12,9191.54,9344.74,9177.59,9200.93,67122.81
2012/1/13,9216.96,9258.31,8951.72,9030.59,61378.24
2012/1/16,8951.18,9024.42,8823.8,8827.47,49963.87
2012/1/17,8835.88,9305.42,8762.57,9264.09,93828.9
2012/1/18,9326.44,9399.02,9085.04,9115.27,98509.14
2012/1/19,9119.88,9363.05,9078.98,9300.22,90914.54
2012/1/20,9348.45,9503.37,9259.02,9466.14,95561.62
2012/1/30,9482.21,9482.21,9274.85,9274.85,62434.43
2012/1/31,9278.09,9324.81,9213.14,9303.65,40644.8
2012/2/1,9277.79,9403.37,9173.07,9193.39,50115.77
2012/2/2,9222.24,9382.13,9174.72,9382.13,55327.55
2012/2/3,9349.28,9472.02,9292.78,9436.99,61419.06
2012/2/6,9451.17,9526.79,9404.49,9448.64,60165.88
2012/2/7,9393.76,9393.76,9206.86,9266.71,53442.96
2012/2/8,9259.64,9605.2,9236.16,9557.58,76988.41
2012/2/9,9548.22,9630.35,9493.93,9560.73,84919.51
2012/2/10,9539.7,9699.3,9539.7,9590.95,90865.23
2012/2/13,9463.95,9670.78,9420.4,9585.08,67893.5
2012/2/14,9574.87,9597.08,9478.59,9543.78,52268.65
2012/2/15,9523.65,9725.22,9515.79,9673.44,77699.87
2012/2/16,9647.15,9727.03,9557.94,9622.83,82646.65
